country_code	age	in	out
16	45-49	0.0421979350227464	0.0305696491460119
16	50-54	0.0302747708729779	0.0236252799110399
16	55-59	0.0234560516773861	0.0196518927241355
16	60-64	0.0195571199481132	0.0173783567388205
16	65-69	0.017327700806485	0.016077389651643
16	70-74	0.016052872588481	0.0153329036789961
16	75-79	0	0
16	80-84	0	0
16	85-89	0	0
16	90-94	0	0
16	95-99	0	0
16	100+	0	0
20	0-4	0.103569054984529	0.103666399598836
20	5-9	0.0671225151855566	0.0671856036761589
20	10-14	0.045562522293462	0.0456051931517283
20	15-19	0.082769203271536	0.0328393389233881
20	20-24	0.211616528280702	0.0752951978094494
20	25-29	0.159633841831308	0.207348118808745
20	30-34	0.100502083083054	0.157141221777942
20	35-39	0.0638839319292418	0.0990332653536193
20	40-44	0.0427048472899642	0.0630192099839443
20	45-49	0.0305696491460119	0.0421979350227464
20	50-54	0.0236252799110399	0.0302747708729779
20	55-59	0.0196518927241355	0.0234560516773861
20	60-64	0.0173783567388205	0.0195571199481132
20	65-69	0.016077389651643	0.017327700806485
20	70-74	0.0153329036789961	0.016052872588481
20	75-79	0	0
20	80-84	0	0
20	85-89	0	0
20	90-94	0	0
20	95-99	0	0
20	100+	0	0
24	0-4	0.103569054984529	0.103666399598836
24	5-9	0.0671225151855566	0.0671856036761589
24	10-14	0.045562522293462	0.0456051931517283
24	15-19	0.082769203271536	0.0328393389233881
24	20-24	0.211616528280702	0.0752951978094494
24	25-29	0.159633841831308	0.207348118808745
24	30-34	0.100502083083054	0.157141221777942
24	35-39	0.0638839319292418	0.0990332653536193
24	40-44	0.0427048472899642	0.0630192099839443
24	45-49	0.0305696491460119	0.0421979350227464
24	50-54	0.0236252799110399	0.0302747708729779
24	55-59	0.0196518927241355	0.0234560516773861
24	60-64	0.0173783567388205	0.0195571199481132
24	65-69	0.016077389651643	0.017327700806485
24	70-74	0.0153329036789961	0.016052872588481
24	75-79	0	0
24	80-84	0	0
24	85-89	0	0
24	90-94	0	0
24	95-99	0	0
24	100+	0	0
28	0-4	0.103666399598836	0.103569054984529
28	5-9	0.0671856036761589	0.0671225151855566
28	10-14	0.0456051931517283	0.045562522293462
28	15-19	0.0328393389233881	0.082769203271536
28	20-24	0.0752951978094494	0.211616528280702
28	25-29	0.207348118808745	0.159633841831308
28	30-34	0.157141221777942	0.100502083083054
28	35-39	0.0990332653536193	0.0638839319292418
28	40-44	0.0630192099839443	0.0427048472899642
28	45-49	0.0421979350227464	0.0305696491460119
28	50-54	0.0302747708729779	0.0236252799110399
28	55-59	0.0234560516773861	0.0196518927241355
28	60-64	0.0195571199481132	0.0173783567388205
28	65-69	0.017327700806485	0.016077389651643
28	70-74	0.016052872588481	0.0153329036789961
28	75-79	0	0
28	80-84	0	0
28	85-89	0	0
28	90-94	0	0
28	95-99	0	0
28	100+	0	0
31	0-4	0.103569054984529	0.103666399598836
31	5-9	0.0671225151855566	0.0671856036761589
31	10-14	0.045562522293462	0.0456051931517283
31	15-19	0.082769203271536	0.0328393389233881
31	20-24	0.211616528280702	0.0752951978094494
31	25-29	0.159633841831308	0.207348118808745
31	30-34	0.100502083083054	0.157141221777942
31	35-39	0.0638839319292418	0.0990332653536193
31	40-44	0.0427048472899642	0.0630192099839443
31	45-49	0.0305696491460119	0.0421979350227464
31	50-54	0.0236252799110399	0.0302747708729779
31	55-59	0.0196518927241355	0.0234560516773861
31	60-64	0.0173783567388205	0.0195571199481132
31	65-69	0.016077389651643	0.017327700806485
31	70-74	0.0153329036789961	0.016052872588481
31	75-79	0	0
31	80-84	0	0
31	85-89	0	0
31	90-94	0	0
31	95-99	0	0
31	100+	0	0
32	0-4	0.102979273130633	0.103666399598836
32	5-9	0.0667402809221445	0.0671856036761589
32	10-14	0.0453286533021201	0.0456051931517283
32	15-19	0.125338947364004	0.0328393389233881
32	20-24	0.207871263403895	0.0752951978094494
32	25-29	0.145077435699116	0.207348118808745
32	30-34	0.0908984768962192	0.157141221777942
32	35-39	0.0582582258832318	0.0990332653536193
32	40-44	0.0394476288121356	0.0630192099839443
32	45-49	0.0286732472678647	0.0421979350227464
32	50-54	0.022506883940035	0.0302747708729779
32	55-59	0.0189779893332222	0.0234560516773861
32	60-64	0.016958377829549	0.0195571199481132
32	65-69	0.015802468150408	0.017327700806485
32	70-74	0.0151408480654214	0.016052872588481
32	75-79	0	0
32	80-84	0	0
32	85-89	0	0
32	90-94	0	0
32	95-99	0	0
32	100+	0	0
36	0-4	0.103569054984529	0.103666399598836
36	5-9	0.0671225151855566	0.0671856036761589
36	10-14	0.045562522293462	0.0456051931517283
36	15-19	0.082769203271536	0.0328393389233881
36	20-24	0.211616528280702	0.0752951978094494
36	25-29	0.159633841831308	0.207348118808745
36	30-34	0.100502083083054	0.157141221777942
36	35-39	0.0638839319292418	0.0990332653536193
36	40-44	0.0427048472899642	0.0630192099839443
36	45-49	0.0305696491460119	0.0421979350227464
36	50-54	0.0236252799110399	0.0302747708729779
36	55-59	0.0196518927241355	0.0234560516773861
36	60-64	0.0173783567388205	0.0195571199481132
36	65-69	0.016077389651643	0.017327700806485
36	70-74	0.0153329036789961	0.016052872588481
36	75-79	0	0
36	80-84	0	0
36	85-89	0	0
36	90-94	0	0
36	95-99	0	0
36	100+	0	0
40	0-4	0.103569054984529	0.103666399598836
40	5-9	0.0671225151855566	0.0671856036761589
40	10-14	0.045562522293462	0.0456051931517283
40	15-19	0.082769203271536	0.0328393389233881
40	20-24	0.211616528280702	0.0752951978094494
40	25-29	0.159633841831308	0.207348118808745
40	30-34	0.100502083083054	0.157141221777942
40	35-39	0.0638839319292418	0.0990332653536193
40	40-44	0.0427048472899642	0.0630192099839443
40	45-49	0.0305696491460119	0.0421979350227464
40	50-54	0.0236252799110399	0.0302747708729779
40	55-59	0.0196518927241355	0.0234560516773861
40	60-64	0.0173783567388205	0.0195571199481132
40	65-69	0.016077389651643	0.017327700806485
40	70-74	0.0153329036789961	0.016052872588481
40	75-79	0	0
40	80-84	0	0
40	85-89	0	0
40	90-94	0	0
40	95-99	0	0
40	100+	0	0
44	0-4	0.103569054984529	0.103666399598836
44	5-9	0.0671225151855566	0.0671856036761589
44	10-14	0.045562522293462	0.0456051931517283
44	15-19	0.082769203271536	0.0328393389233881
44	20-24	0.211616528280702	0.0752951978094494
44	25-29	0.159633841831308	0.207348118808745
44	30-34	0.100502083083054	0.157141221777942
44	35-39	0.0638839319292418	0.0990332653536193
44	40-44	0.0427048472899642	0.0630192099839443
44	45-49	0.0305696491460119	0.0421979350227464
44	50-54	0.0236252799110399	0.0302747708729779
44	55-59	0.0196518927241355	0.0234560516773861
44	60-64	0.0173783567388205	0.0195571199481132
44	65-69	0.016077389651643	0.017327700806485
44	70-74	0.0153329036789961	0.016052872588481
44	75-79	0	0
44	80-84	0	0
44	85-89	0	0
44	90-94	0	0
44	95-99	0	0
44	100+	0	0
50	0-4	0.0382285788910337	0.0381835484043338
50	5-9	0.0289940706402562	0.0289599177329231
50	10-14	0.0235313477472192	0.0235038217565812
50	15-19	0.0203000371687587	0.0829480593458943
50	20-24	0.0811342684034547	0.25213222543286
50	25-29	0.251298744216477	0.191393009159437
50	30-34	0.190949776549273	0.119860421724148
50	35-39	0.119606056771908	0.075489633816646
50	40-44	0.0753445706890544	0.0498472153307214
50	45-49	0.0497675241938049	0.0351717995176018
50	50-54	0.035131361518509	0.0267843555441614
50	55-59	0.026767484523267	0.0219915531949794
50	60-64	0.0219888224565021	0.0192528638471861
50	65-69	0.0192586116945897	0.0176879161096263
50	70-74	0.0176987445358922	0.0167936590829003
50	75-79	0	0
50	80-84	0	0
50	85-89	0	0
50	90-94	0	0
50	95-99	0	0
50	100+	0	0
51	0-4	0.103666399598836	0.103569054984529
51	5-9	0.0671856036761589	0.0671225151855566
51	10-14	0.0456051931517283	0.045562522293462
51	15-19	0.0328393389233881	0.082769203271536
51	20-24	0.0752951978094494	0.211616528280702
51	25-29	0.207348118808745	0.159633841831308
51	30-34	0.157141221777942	0.100502083083054
51	35-39	0.0990332653536193	0.0638839319292418
51	40-44	0.0630192099839443	0.0427048472899642
51	45-49	0.0421979350227464	0.0305696491460119
51	50-54	0.0302747708729779	0.0236252799110399
51	55-59	0.0234560516773861	0.0196518927241355
51	60-64	0.0195571199481132	0.0173783567388205
51	65-69	0.017327700806485	0.016077389651643
51	70-74	0.016052872588481	0.0153329036789961
51	75-79	0	0
51	80-84	0	0
51	85-89	0	0
51	90-94	0	0
51	95-99	0	0
51	100+	0	0
52	0-4	0.103666399598836	0.103569054984529
52	5-9	0.0671856036761589	0.0671225151855566
52	10-14	0.0456051931517283	0.045562522293462
52	15-19	0.0328393389233881	0.082769203271536
52	20-24	0.0752951978094494	0.211616528280702
52	25-29	0.207348118808745	0.159633841831308
52	30-34	0.157141221777942	0.100502083083054
52	35-39	0.0990332653536193	0.0638839319292418
52	40-44	0.0630192099839443	0.0427048472899642
52	45-49	0.0421979350227464	0.0305696491460119
52	50-54	0.0302747708729779	0.0236252799110399
52	55-59	0.0234560516773861	0.0196518927241355
52	60-64	0.0195571199481132	0.0173783567388205
52	65-69	0.017327700806485	0.016077389651643
52	70-74	0.016052872588481	0.0153329036789961
52	75-79	0	0
52	80-84	0	0
52	85-89	0	0
52	90-94	0	0
52	95-99	0	0
52	100+	0	0
56	0-4	0.103569054984529	0.103666399598836
56	5-9	0.0671225151855566	0.0671856036761589
56	10-14	0.045562522293462	0.0456051931517283
56	15-19	0.082769203271536	0.0328393389233881
56	20-24	0.211616528280702	0.0752951978094494
56	25-29	0.159633841831308	0.207348118808745
56	30-34	0.100502083083054	0.157141221777942
56	35-39	0.0638839319292418	0.0990332653536193
56	40-44	0.0427048472899642	0.0630192099839443
56	45-49	0.0305696491460119	0.0421979350227464
56	50-54	0.0236252799110399	0.0302747708729779
56	55-59	0.0196518927241355	0.0234560516773861
56	60-64	0.0173783567388205	0.0195571199481132
56	65-69	0.016077389651643	0.017327700806485
56	70-74	0.0153329036789961	0.016052872588481
56	75-79	0	0
56	80-84	0	0
56	85-89	0	0
56	90-94	0	0
56	95-99	0	0
56	100+	0	0
60	0-4	0.103666399598836	0.103569054984529
60	5-9	0.0671856036761589	0.0671225151855566
60	10-14	0.0456051931517283	0.045562522293462
60	15-19	0.0328393389233881	0.082769203271536
60	20-24	0.0752951978094494	0.211616528280702
60	25-29	0.207348118808745	0.159633841831308
60	30-34	0.157141221777942	0.100502083083054
60	35-39	0.0990332653536193	0.0638839319292418
60	40-44	0.0630192099839443	0.0427048472899642
60	45-49	0.0421979350227464	0.0305696491460119
60	50-54	0.0302747708729779	0.0236252799110399
60	55-59	0.0234560516773861	0.0196518927241355
60	60-64	0.0195571199481132	0.0173783567388205
60	65-69	0.017327700806485	0.016077389651643
60	70-74	0.016052872588481	0.0153329036789961
60	75-79	0	0
60	80-84	0	0
60	85-89	0	0
60	90-94	0	0
60	95-99	0	0
60	100+	0	0
64	0-4	0.103569054984529	0.103666399598836
64	5-9	0.0671225151855566	0.0671856036761589
64	10-14	0.045562522293462	0.0456051931517283
64	15-19	0.082769203271536	0.0328393389233881
64	20-24	0.211616528280702	0.0752951978094494
64	25-29	0.159633841831308	0.207348118808745
64	30-34	0.100502083083054	0.157141221777942
64	35-39	0.0638839319292418	0.0990332653536193
64	40-44	0.0427048472899642	0.0630192099839443
64	45-49	0.0305696491460119	0.0421979350227464
64	50-54	0.0236252799110399	0.0302747708729779
64	55-59	0.0196518927241355	0.0234560516773861
64	60-64	0.0173783567388205	0.0195571199481132
64	65-69	0.016077389651643	0.017327700806485
64	70-74	0.0153329036789961	0.016052872588481
64	75-79	0	0
64	80-84	0	0
64	85-89	0	0
64	90-94	0	0
64	95-99	0	0
64	100+	0	0
68	0-4	0.103666399598836	0.102901665194573
68	5-9	0.0671856036761589	0.0666899836604048
68	10-14	0.0456051931517283	0.0453173626921282
68	15-19	0.0328393389233881	0.132331716727061
68	20-24	0.0752951978094494	0.206640063035547
68	25-29	0.207348118808745	0.142851808047495
68	30-34	0.157141221777942	0.0894766838639048
68	35-39	0.0990332653536193	0.057429341193972
68	40-44	0.0630192099839443	0.0389685413328888
68	45-49	0.0421979350227464	0.0283948820158176
68	50-54	0.0302747708729779	0.0223432542558902
68	55-59	0.0234560516773861	0.0188799084683186
68	60-64	0.0195571199481132	0.016897742436803
68	65-69	0.017327700806485	0.0157632237142099
68	70-74	0.016052872588481	0.0151138233609859
68	75-79	0	0
68	80-84	0	0
68	85-89	0	0
68	90-94	0	0
68	95-99	0	0
68	100+	0	0
70	0-4	0.103666399598836	0.103569054984529
70	5-9	0.0671856036761589	0.0671225151855566
70	10-14	0.0456051931517283	0.045562522293462
70	15-19	0.0328393389233881	0.082769203271536
70	20-24	0.0752951978094494	0.211616528280702
70	25-29	0.207348118808745	0.159633841831308
70	30-34	0.157141221777942	0.100502083083054
70	35-39	0.0990332653536193	0.0638839319292418
70	40-44	0.0630192099839443	0.0427048472899642
70	45-49	0.0421979350227464	0.0305696491460119
70	50-54	0.0302747708729779	0.0236252799110399
70	55-59	0.0234560516773861	0.0196518927241355
70	60-64	0.0195571199481132	0.0173783567388205
70	65-69	0.017327700806485	0.016077389651643
70	70-74	0.016052872588481	0.0153329036789961
70	75-79	0	0
70	80-84	0	0
70	85-89	0	0
70	90-94	0	0
70	95-99	0	0
70	100+	0	0
72	0-4	0.103666399598836	0.103569054984529
72	5-9	0.0671856036761589	0.0671225151855566
72	10-14	0.0456051931517283	0.045562522293462
72	15-19	0.0328393389233881	0.082769203271536
72	20-24	0.0752951978094494	0.211616528280702
72	25-29	0.207348118808745	0.159633841831308
72	30-34	0.157141221777942	0.100502083083054
72	35-39	0.0990332653536193	0.0638839319292418
72	40-44	0.0630192099839443	0.0427048472899642
72	45-49	0.0421979350227464	0.0305696491460119
72	50-54	0.0302747708729779	0.0236252799110399
72	55-59	0.0234560516773861	0.0196518927241355
72	60-64	0.0195571199481132	0.0173783567388205
72	65-69	0.017327700806485	0.016077389651643
72	70-74	0.016052872588481	0.0153329036789961
72	75-79	0	0
72	80-84	0	0
72	85-89	0	0
72	90-94	0	0
72	95-99	0	0
72	100+	0	0
76	0-4	0.103666399598836	0.102850489839752
76	5-9	0.0671856036761589	0.0666568172041541
76	10-14	0.0456051931517283	0.0453244732741122
76	15-19	0.0328393389233881	0.137843205090268
76	20-24	0.0752951978094494	0.205576638247672
76	25-29	0.207348118808745	0.14111103289346
76	30-34	0.157141221777942	0.0883717360351077
76	35-39	0.0990332653536193	0.0567862150125708
76	40-44	0.0630192099839443	0.0385974000274455
76	45-49	0.0421979350227464	0.0281797733813681
76	50-54	0.0302747708729779	0.0222173320431659
76	55-59	0.0234560516773861	0.0188049379371091
76	60-64	0.0195571199481132	0.0168518782415027
76	65-69	0.017327700806485	0.0157339864875895
76	70-74	0.016052872588481	0.0150940842847226
76	75-79	0	0
76	80-84	0	0
76	85-89	0	0
76	90-94	0	0
76	95-99	0	0
76	100+	0	0
84	0-4	0.103666399598836	0.103569054984529
84	5-9	0.0671856036761589	0.0671225151855566
84	10-14	0.0456051931517283	0.045562522293462
84	15-19	0.0328393389233881	0.082769203271536
84	20-24	0.0752951978094494	0.211616528280702
84	25-29	0.207348118808745	0.159633841831308
84	30-34	0.157141221777942	0.100502083083054
84	35-39	0.0990332653536193	0.0638839319292418
84	40-44	0.0630192099839443	0.0427048472899642
84	45-49	0.0421979350227464	0.0305696491460119
84	50-54	0.0302747708729779	0.0236252799110399
84	55-59	0.0234560516773861	0.0196518927241355
84	60-64	0.0195571199481132	0.0173783567388205
84	65-69	0.017327700806485	0.016077389651643
84	70-74	0.016052872588481	0.0153329036789961
84	75-79	0	0
84	80-84	0	0
84	85-89	0	0
84	90-94	0	0
84	95-99	0	0
84	100+	0	0
90	0-4	0.103666399598836	0.103569054984529
90	5-9	0.0671856036761589	0.0671225151855566
90	10-14	0.0456051931517283	0.045562522293462
90	15-19	0.0328393389233881	0.082769203271536
90	20-24	0.0752951978094494	0.211616528280702
90	25-29	0.207348118808745	0.159633841831308
90	30-34	0.157141221777942	0.100502083083054
90	35-39	0.0990332653536193	0.0638839319292418
90	40-44	0.0630192099839443	0.0427048472899642
90	45-49	0.0421979350227464	0.0305696491460119
90	50-54	0.0302747708729779	0.0236252799110399
90	55-59	0.0234560516773861	0.0196518927241355
90	60-64	0.0195571199481132	0.0173783567388205
90	65-69	0.017327700806485	0.016077389651643
90	70-74	0.016052872588481	0.0153329036789961
90	75-79	0	0
90	80-84	0	0
90	85-89	0	0
90	90-94	0	0
90	95-99	0	0
90	100+	0	0
92	0-4	0.103569054984529	0.103666399598836
92	5-9	0.0671225151855566	0.0671856036761589
92	10-14	0.045562522293462	0.0456051931517283
92	15-19	0.082769203271536	0.0328393389233881
92	20-24	0.211616528280702	0.0752951978094494
92	25-29	0.159633841831308	0.207348118808745
92	30-34	0.100502083083054	0.157141221777942
92	35-39	0.0638839319292418	0.0990332653536193
92	40-44	0.0427048472899642	0.0630192099839443
92	45-49	0.0305696491460119	0.0421979350227464
92	50-54	0.0236252799110399	0.0302747708729779
92	55-59	0.0196518927241355	0.0234560516773861
92	60-64	0.0173783567388205	0.0195571199481132
92	65-69	0.016077389651643	0.017327700806485
92	70-74	0.0153329036789961	0.016052872588481
92	75-79	0	0
92	80-84	0	0
92	85-89	0	0
92	90-94	0	0
92	95-99	0	0
92	100+	0	0
96	0-4	0.103569054984529	0.103666399598836
96	5-9	0.0671225151855566	0.0671856036761589
96	10-14	0.045562522293462	0.0456051931517283
96	15-19	0.082769203271536	0.0328393389233881
96	20-24	0.211616528280702	0.0752951978094494
96	25-29	0.159633841831308	0.207348118808745
96	30-34	0.100502083083054	0.157141221777942
96	35-39	0.0638839319292418	0.0990332653536193
96	40-44	0.0427048472899642	0.0630192099839443
96	45-49	0.0305696491460119	0.0421979350227464
96	50-54	0.0236252799110399	0.0302747708729779
96	55-59	0.0196518927241355	0.0234560516773861
96	60-64	0.0173783567388205	0.0195571199481132
96	65-69	0.016077389651643	0.017327700806485
96	70-74	0.0153329036789961	0.016052872588481
96	75-79	0	0
96	80-84	0	0
96	85-89	0	0
96	90-94	0	0
96	95-99	0	0
96	100+	0	0
100	0-4	0.103666399598836	0.103569054984529
100	5-9	0.0671856036761589	0.0671225151855566
100	10-14	0.0456051931517283	0.045562522293462
100	15-19	0.0328393389233881	0.082769203271536
100	20-24	0.0752951978094494	0.211616528280702
100	25-29	0.207348118808745	0.159633841831308
100	30-34	0.157141221777942	0.100502083083054
100	35-39	0.0990332653536193	0.0638839319292418
100	40-44	0.0630192099839443	0.0427048472899642
100	45-49	0.0421979350227464	0.0305696491460119
100	50-54	0.0302747708729779	0.0236252799110399
100	55-59	0.0234560516773861	0.0196518927241355
100	60-64	0.0195571199481132	0.0173783567388205
100	65-69	0.017327700806485	0.016077389651643
100	70-74	0.016052872588481	0.0153329036789961
100	75-79	0	0
100	80-84	0	0
100	85-89	0	0
100	90-94	0	0
100	95-99	0	0
100	100+	0	0
104	0-4	0.103666399598836	0.103569054984529
104	5-9	0.0671856036761589	0.0671225151855566
104	10-14	0.0456051931517283	0.045562522293462
104	15-19	0.0328393389233881	0.082769203271536
104	20-24	0.0752951978094494	0.211616528280702
104	25-29	0.207348118808745	0.159633841831308
104	30-34	0.157141221777942	0.100502083083054
104	35-39	0.0990332653536193	0.0638839319292418
104	40-44	0.0630192099839443	0.0427048472899642
104	45-49	0.0421979350227464	0.0305696491460119
104	50-54	0.0302747708729779	0.0236252799110399
104	55-59	0.0234560516773861	0.0196518927241355
104	60-64	0.0195571199481132	0.0173783567388205
104	65-69	0.017327700806485	0.016077389651643
104	70-74	0.016052872588481	0.0153329036789961
104	75-79	0	0
104	80-84	0	0
104	85-89	0	0
104	90-94	0	0
104	95-99	0	0
104	100+	0	0
108	0-4	0.103666399598836	0.103569054984529
108	5-9	0.0671856036761589	0.0671225151855566
108	10-14	0.0456051931517283	0.045562522293462
108	15-19	0.0328393389233881	0.082769203271536
108	20-24	0.0752951978094494	0.211616528280702
108	25-29	0.207348118808745	0.159633841831308
108	30-34	0.157141221777942	0.100502083083054
108	35-39	0.0990332653536193	0.0638839319292418
108	40-44	0.0630192099839443	0.0427048472899642
108	45-49	0.0421979350227464	0.0305696491460119
108	50-54	0.0302747708729779	0.0236252799110399
108	55-59	0.0234560516773861	0.0196518927241355
108	60-64	0.0195571199481132	0.0173783567388205
108	65-69	0.017327700806485	0.016077389651643
108	70-74	0.016052872588481	0.0153329036789961
108	75-79	0	0
108	80-84	0	0
108	85-89	0	0
108	90-94	0	0
108	95-99	0	0
108	100+	0	0
112	0-4	0.103666399598836	0.103569054984529
112	5-9	0.0671856036761589	0.0671225151855566
112	10-14	0.0456051931517283	0.045562522293462
112	15-19	0.0328393389233881	0.082769203271536
112	20-24	0.0752951978094494	0.211616528280702
112	25-29	0.207348118808745	0.159633841831308
112	30-34	0.157141221777942	0.100502083083054
112	35-39	0.0990332653536193	0.0638839319292418
112	40-44	0.0630192099839443	0.0427048472899642
112	45-49	0.0421979350227464	0.0305696491460119
112	50-54	0.0302747708729779	0.0236252799110399
112	55-59	0.0234560516773861	0.0196518927241355
112	60-64	0.0195571199481132	0.0173783567388205
112	65-69	0.017327700806485	0.016077389651643
112	70-74	0.016052872588481	0.0153329036789961
112	75-79	0	0
112	80-84	0	0
112	85-89	0	0
112	90-94	0	0
112	95-99	0	0
112	100+	0	0
116	0-4	0.0382285788910337	0.0381835484043338
116	5-9	0.0289940706402562	0.0289599177329231
116	10-14	0.0235313477472192	0.0235038217565812
116	15-19	0.0203000371687587	0.0829480593458943
116	20-24	0.0811342684034547	0.25213222543286
116	25-29	0.251298744216477	0.191393009159437
116	30-34	0.190949776549273	0.119860421724148
116	35-39	0.119606056771908	0.075489633816646
116	40-44	0.0753445706890544	0.0498472153307214
116	45-49	0.0497675241938049	0.0351717995176018
116	50-54	0.035131361518509	0.0267843555441614
116	55-59	0.026767484523267	0.0219915531949794
116	60-64	0.0219888224565021	0.0192528638471861
116	65-69	0.0192586116945897	0.0176879161096263
116	70-74	0.0176987445358922	0.0167936590829003
116	75-79	0	0
116	80-84	0	0
116	85-89	0	0
116	90-94	0	0
116	95-99	0	0
116	100+	0	0
120	0-4	0.103666399598836	0.103569054984529
120	5-9	0.0671856036761589	0.0671225151855566
120	10-14	0.0456051931517283	0.045562522293462
120	15-19	0.0328393389233881	0.082769203271536
120	20-24	0.0752951978094494	0.211616528280702
120	25-29	0.207348118808745	0.159633841831308
120	30-34	0.157141221777942	0.100502083083054
120	35-39	0.0990332653536193	0.0638839319292418
120	40-44	0.0630192099839443	0.0427048472899642
120	45-49	0.0421979350227464	0.0305696491460119
120	50-54	0.0302747708729779	0.0236252799110399
120	55-59	0.0234560516773861	0.0196518927241355
120	60-64	0.0195571199481132	0.0173783567388205
120	65-69	0.017327700806485	0.016077389651643
120	70-74	0.016052872588481	0.0153329036789961
120	75-79	0	0
120	80-84	0	0
120	85-89	0	0
120	90-94	0	0
120	95-99	0	0
120	100+	0	0
124	0-4	0.103569054984529	0.103666399598836
124	5-9	0.0671225151855566	0.0671856036761589
124	10-14	0.045562522293462	0.0456051931517283
124	15-19	0.082769203271536	0.0328393389233881
124	20-24	0.211616528280702	0.0752951978094494
124	25-29	0.159633841831308	0.207348118808745
124	30-34	0.100502083083054	0.157141221777942
124	35-39	0.0638839319292418	0.0990332653536193
124	40-44	0.0427048472899642	0.0630192099839443
124	45-49	0.0305696491460119	0.0421979350227464
124	50-54	0.0236252799110399	0.0302747708729779
124	55-59	0.0196518927241355	0.0234560516773861
124	60-64	0.0173783567388205	0.0195571199481132
124	65-69	0.016077389651643	0.017327700806485
124	70-74	0.0153329036789961	0.016052872588481
124	75-79	0	0
124	80-84	0	0
124	85-89	0	0
124	90-94	0	0
124	95-99	0	0
124	100+	0	0
132	0-4	0.103666399598836	0.103569054984529
132	5-9	0.0671856036761589	0.0671225151855566
132	10-14	0.0456051931517283	0.045562522293462
132	15-19	0.0328393389233881	0.082769203271536
132	20-24	0.0752951978094494	0.211616528280702
132	25-29	0.207348118808745	0.159633841831308
132	30-34	0.157141221777942	0.100502083083054
132	35-39	0.0990332653536193	0.0638839319292418
132	40-44	0.0630192099839443	0.0427048472899642
132	45-49	0.0421979350227464	0.0305696491460119
132	50-54	0.0302747708729779	0.0236252799110399
132	55-59	0.0234560516773861	0.0196518927241355
132	60-64	0.0195571199481132	0.0173783567388205
132	65-69	0.017327700806485	0.016077389651643
132	70-74	0.016052872588481	0.0153329036789961
132	75-79	0	0
132	80-84	0	0
132	85-89	0	0
132	90-94	0	0
132	95-99	0	0
132	100+	0	0
136	0-4	0.0381835484043338	0.0382285788910337
136	5-9	0.0289599177329231	0.0289940706402562
136	10-14	0.0235038217565812	0.0235313477472192
136	15-19	0.0829480593458943	0.0203000371687587
136	20-24	0.25213222543286	0.0811342684034547
