"country_code"	"name"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"
434	"Libya"	0	0.0373244662516981	0.0319892428146017	0.0279527501739695	0.027747244431159	0.0219450515499308	0.0355277967877708	0.00142945111941124	0.000901460274703251	0.00179082375022601	-0.0021881997967498	-0.0141355498011477	-0.0800696235390891
440	"Lithuania"	-0.023573635916775	-0.00931748943078548	0.0089200093693483	0.00886904956509166	0.0120425591729131	0.0117627663820349	0.0127636524372708	0.0103439054633881	-0.0271274922627916	-0.0306388036203181	-0.0240186577856127	-0.0423714162310649	-0.0542868899573625
442	"Luxembourg"	0.0194458802504046	0.0137290550832883	0.0271054655960532	0.0179244254370555	0.0449962169498312	0.033464789369011	0.00701014163123139	0.03497290696787	0.0524900009691268	0.0488548271705362	0.0331868096590974	0.0923430753068165	0.0958949691763358
446	"China, Macao SAR"	-0.190012316649871	-0.176109120969964	0.115493187756626	0.17438983132763	-0.0279007318812575	-0.0242171038583797	0.132990301986712	0.126293793168637	0.0523830041558369	0.0507028326628336	0.069149145533645	0.120307850705651	0.065466325992376
450	"Madagascar"	0	0	0	-0.0013864961617855	-0.00288901009853412	-0.00395960430092993	-0.000914535570506016	-0.000801413629922835	-0.000606541852253923	-0.000446087225551543	-0.000317755481472594	-0.000273531559790347	-0.000237339235045636
454	"Malawi"	-0.0112895925380628	-0.0131821970697415	-0.0171137819999094	-0.015258162752422	-0.0113829215774396	-0.00630061577806597	-0.00464123896174486	0.126836427323893	-0.0956089054328633	-0.00374841745927745	-0.00328948837824292	-0.00288833109530818	-0.00203116841473534
458	"Malaysia"	-0.00354342545639402	0.000725046988375446	0.00988656379905587	-0.00195636599530355	-0.00284691923846744	-0.000564499923731593	0.0114227975531416	0.0276198052059268	0.0164082372412821	0.0191794367619132	0.0209570564154839	0.0252841861048582	0.0160031295008802
462	"Maldives"	-0.000298446720477515	-0.00145538492421961	-0.00646453407510431	-0.0282702023889489	0.0208724060741727	0	0	-0.0137430032023044	-0.0137647359294557	-0.00432951548785768	-0.000374486418625884	-0.000173788725374466	-0.000159362549800797
466	"Mali"	-0.0074400675385081	-0.00986252163393463	-0.0133447194289981	-0.0176412435339235	-0.0160672901507016	-0.0269963821349168	-0.0307560162902629	-0.0613711299097498	-0.020453603628829	-0.0147241216171992	-0.00607499317004568	-0.00782703162952056	-0.0199408780186515
470	"Malta"	-0.0936387208851367	-0.0883171824130176	-0.0843510620612044	-0.0411512285606051	-0.0318053703180537	-0.0157446268981817	0.00900286966470563	0.00342546727038434	0.00813309830843925	0.0115899686082639	0.0148768014876802	0.0340599455040872	0.0151724004038208
474	"Martinique"	-0.0360538916491367	0.000142462318716699	-0.0291025299600533	-0.0741814488524053	-0.0833156419510364	-0.0630854591097514	-0.00503596459154609	-0.000688466132762161	-0.0188250785308181	0.00688839711880587	-0.0103561074678697	-0.0355441046099291	-0.0144011756061719
478	"Mauritania"	-0.00196823272383727	-0.00214246308268301	-0.00212079191768531	-0.00278122631926866	-0.00517883068095966	-0.00730044020901838	-0.0104948552394424	-0.0171491152358286	-0.00726404815026202	0.0042417070342927	0.0110643090836871	-0.00634097918034601	-0.00556885894080303
480	"Mauritius"	0.00539681381195084	-0.0141892069500302	-0.0467695822721329	-0.0387051381615192	-0.0247602084586186	-0.0231078403242293	-0.0223925402365957	-0.0354186951089969	-0.00531412633243833	-0.00784813356534559	-0.0163457068050016	-0.00988456685155392	0
484	"Mexico"	-0.00713969070586128	-0.00889426213222943	-0.0107665629122394	-0.0138941897751881	-0.0172977405147302	-0.0199105180658314	-0.0219093993977353	-0.0198626681708229	-0.0152187486318676	-0.0195358113138595	-0.0276357257696074	-0.00373215321301893	-0.0044140604431004
496	"Mongolia"	0	0	0	0	0	0	0	0	-0.0404881544036683	-0.0228294745343637	-0.00625709611677132	-0.00593758744988515	-0.00553000250308093
498	"Republic of Moldova"	0.0384860677239628	0.0535716121045738	0.0335901732512484	0.0223193554431328	0.0155303245276972	-0.00688059712767501	-0.00229061337314204	-0.0200552277379048	-0.0302359195933012	-0.0380976897878399	-0.00287520756527833	-0.0115234190384267	-0.00233297580134377
499	"Montenegro"	0.025330725696538	-0.00450882838060731	-0.00410532276330691	-0.100733400147991	-0.00385032047519997	-0.0133528908711043	-0.00344551489009996	-0.0488020572921332	-0.0329252567890354	-0.0347960639249535	-0.0130370935381717	-0.00504227038444878	-0.00387811278040749
504	"Morocco"	0	-0.0012378765271246	-0.019541820625226	-0.0335302299355732	-0.0310280181550662	-0.0164286945660097	-0.0159755164209152	-0.0185241873023141	-0.0187023890218118	-0.0205942966632402	-0.0240002669379062	-0.0190193480247588	-0.00967442771351792
508	"Mozambique"	-0.00372230643610542	-0.00343963765246926	-0.00313614415480114	-0.0028303922947809	-0.00253722760702296	0.00839721287842383	-0.0312796703254815	-0.0992140567696727	0.0486091392211365	-0.00314206514493938	0.00205337819696049	-0.00236667613968236	-0.00102789894536335
512	"Oman"	-0.0219097406324904	-0.0201684468682436	-0.0181245774707877	-0.00799991040100351	0.0351868481038889	0.0866271977361673	0.0706009745533297	0.00745387128808021	0.0517062796366103	-0.0948448443881555	0.0180637428814733	0.0739960373227236	0.41138046170408
516	"Namibia"	0	0	0	-0.00127462629275675	-0.0036212848513428	-0.0492255812695233	-0.0287748047170063	0.0650702242669801	0.0165954641890512	0.0214585295493812	-0.0263441718525169	-0.0246666791644508	-0.000625443611380703
524	"Nepal"	-0.0047810285618097	-0.00863611381229243	-0.00696036420602877	-0.00193259866156882	-0.000483775137912204	-0.00307973410722525	-0.00679291179093732	-0.0129473891722285	0.00405854584709766	-0.02172432629662	-0.0388726774836464	-0.0401420057916214	-0.0138551215568143
528	"Netherlands"	-0.00944126421268396	-0.00208049486210179	0.00101491839842391	0.00447245042248268	0.0138420101073053	0.0132772867719967	0.00563875961044237	0.00924881030703535	0.0147556787771136	0.00993818897309091	0.00909902192120607	0.00340896441179291	0.00661428797075153
531	"Curacao"	0.0261418989060129	-0.0511982757146034	-0.0610687022900763	-0.0338074038662643	-0.0348104570613012	-0.0881883160963144	-0.0571911213216663	-0.0967381546134663	-0.0785210739463027	-0.118684236131382	-0.0459496900099167	0.118726719114669	0.0386843264117069
533	"Aruba"	-0.0415068565123732	0.0636677567635557	-0.0797483766233766	-0.0745292887029289	-0.0598831795479556	-0.0901821778913527	-0.0319655218317359	-0.0824078187472235	0.228776469073824	0.0862236386724099	0.0689317396376764	-0.00440863332366966	0.0123330413299605
540	"New Caledonia"	-0.0534061458718993	0.0362214022140221	0.0428783724922494	0.0121275919164008	0.0613377767198286	-0.0095307917888563	-0.0146969675609378	0.00308583827608833	0.0283498578947056	0.0294453429740272	0.0227193721815074	0.018514712505958	0.0229759077716211
548	"Vanuatu"	-0.00218052206730265	-0.0022212511834535	0.0010517888259211	-0.00681142057156703	0.0168524851267157	0.00245296809139058	-0.0286420948855873	-0.021541514135417	-0.00201182544174913	-0.0421253477258137	-0.00271266305698754	0.00542089552238806	0.00255185167944003
554	"New Zealand"	0.0327106746799399	0.0181999063670412	0.0180231947821226	-0.000998476790171092	0.0271951390790297	-0.0242610569392351	-0.000924121901466615	-0.00288171563971762	0.0347357818935734	0.0115878424527999	0.0348939437058509	0.0150949319406322	0.00166284163499104
558	"Nicaragua"	-0.00834135782973344	-0.00729433296640628	-0.00789036544850498	-0.00921007275652043	-0.015845494027551	-0.0207387294100148	-0.0338477065518737	-0.0404414450872195	-0.0289538296428768	-0.0314381614616273	-0.0346141236796748	-0.0288140133514843	-0.0235285013808616
562	"Niger"	0.00195374228963282	-0.00848813606964569	-0.00340037676586911	-0.00294396571178818	-0.00306024318738458	-0.00350761908316507	-0.0155867049662771	-0.0134417541535235	-0.000338604559925297	0.00256956057694197	-0.00253881612608393	-0.00211316860648777	-0.00174914175616361
